date,station,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,year,month,day_of_year,day_of_week,quarter,season,is_weekend,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,temp_range,is_rainy,weather_category
2023-08-15,ITO,70.0,109.0,12,7,1.15,59,133,Moderate,2023,8,227,1,3,Monsoon,0,29.77,25.67,33.57,5.19,72.84,1.54,7.899999999999999,1.0,Warm
2023-08-15,Lodhi Road,89.55,121.05,29,10,1.14,64,198,Moderate,2023,8,227,1,3,Monsoon,0,29.77,25.67,33.57,5.19,72.84,1.54,7.899999999999999,1.0,Warm
2023-08-16,Anand Vihar,112.4,130.2,27,5,0.88,67,274,Poor,2023,8,228,2,3,Monsoon,0,30.44,25.78,35.04,2.71,72.46,2.97,9.259999999999998,1.0,Warm
2023-08-16,RK Puram,104.0,95.0,22,8,1.0,56,246,Poor,2023,8,228,2,3,Monsoon,0,30.44,25.78,35.04,2.71,72.46,2.97,9.259999999999998,1.0,Warm
2023-08-16,Punjabi Bagh,67.0,113.0,14,5,1.11,64,123,Moderate,2023,8,228,2,3,Monsoon,0,30.44,25.78,35.04,2.71,72.46,2.97,9.259999999999998,1.0,Warm
2023-08-16,Dwarka,78.0,139.0,19,5,0.52,69,160,Moderate,2023,8,228,2,3,Monsoon,0,30.44,25.78,35.04,2.71,72.46,2.97,9.259999999999998,1.0,Warm
2023-08-16,ITO,82.0,92.0,27,6,1.01,60,173,Moderate,2023,8,228,2,3,Monsoon,0,30.44,25.78,35.04,2.71,72.46,2.97,9.259999999999998,1.0,Warm
2023-08-16,Lodhi Road,85.95,113.35,17,4,0.72,56,186,Moderate,2023,8,228,2,3,Monsoon,0,30.44,25.78,35.04,2.71,72.46,2.97,9.259999999999998,1.0,Warm
2023-08-17,Anand Vihar,69.8,130.8,25,3,0.62,75,132,Moderate,2023,8,229,3,3,Monsoon,0,31.03,26.66,36.05,0.17,69.78,3.7,9.389999999999997,0.0,Warm
2023-08-17,RK Puram,88.0,105.0,31,10,1.07,58,193,Moderate,2023,8,229,3,3,Monsoon,0,31.03,26.66,36.05,0.17,69.78,3.7,9.389999999999997,0.0,Warm
2023-08-17,Punjabi Bagh,79.0,144.0,20,3,1.01,76,163,Moderate,2023,8,229,3,3,Monsoon,0,31.03,26.66,36.05,0.17,69.78,3.7,9.389999999999997,0.0,Warm
2023-08-17,Dwarka,64.0,118.0,19,9,1.1,65,113,Moderate,2023,8,229,3,3,Monsoon,0,31.03,26.66,36.05,0.17,69.78,3.7,9.389999999999997,0.0,Warm
2023-08-17,ITO,60.0,130.0,24,7,0.62,56,100,Satisfactory,2023,8,229,3,3,Monsoon,0,31.03,26.66,36.05,0.17,69.78,3.7,9.389999999999997,0.0,Warm
2023-08-17,Lodhi Road,68.65,116.9,15,5,0.92,65,128,Moderate,2023,8,229,3,3,Monsoon,0,31.03,26.66,36.05,0.17,69.78,3.7,9.389999999999997,0.0,Warm
2023-08-18,Anand Vihar,37.4,180.8,12,6,0.86,68,62,Satisfactory,2023,8,230,4,3,Monsoon,0,31.01,26.57,36.14,1.77,70.54,3.01,9.57,1.0,Warm
2023-08-18,RK Puram,31.0,137.0,16,3,0.62,76,51,Satisfactory,2023,8,230,4,3,Monsoon,0,31.01,26.57,36.14,1.77,70.54,3.01,9.57,1.0,Warm
2023-08-18,Punjabi Bagh,45.0,135.0,10,2,0.5,82,75,Satisfactory,2023,8,230,4,3,Monsoon,0,31.01,26.57,36.14,1.77,70.54,3.01,9.57,1.0,Warm
2023-08-18,Dwarka,65.0,112.0,25,4,1.06,54,116,Moderate,2023,8,230,4,3,Monsoon,0,31.01,26.57,36.14,1.77,70.54,3.01,9.57,1.0,Warm
2023-08-18,ITO,37.0,155.0,6,4,0.87,78,61,Satisfactory,2023,8,230,4,3,Monsoon,0,31.01,26.57,36.14,1.77,70.54,3.01,9.57,1.0,Warm
2023-08-18,Lodhi Road,39.95,116.65,9,2,0.5,80,66,Satisfactory,2023,8,230,4,3,Monsoon,0,31.01,26.57,36.14,1.77,70.54,3.01,9.57,1.0,Warm
2023-08-19,Anand Vihar,103.0,125.0,22,11,0.89,54,243,Poor,2023,8,231,5,3,Monsoon,1,30.2,27.3,33.17,14.58,79.65,2.37,5.870000000000001,1.0,Warm
2023-08-19,RK Puram,89.0,85.0,17,9,1.08,54,196,Moderate,2023,8,231,5,3,Monsoon,1,30.2,27.3,33.17,14.58,79.65,2.37,5.870000000000001,1.0,Warm
2023-08-19,Punjabi Bagh,98.0,65.0,21,11,0.85,53,226,Poor,2023,8,231,5,3,Monsoon,1,30.2,27.3,33.17,14.58,79.65,2.37,5.870000000000001,1.0,Warm
2023-08-19,Dwarka,95.0,91.0,18,6,1.22,69,216,Poor,2023,8,231,5,3,Monsoon,1,30.2,27.3,33.17,14.58,79.65,2.37,5.870000000000001,1.0,Warm
2023-08-19,ITO,92.0,104.0,21,7,1.08,53,206,Poor,2023,8,231,5,3,Monsoon,1,30.2,27.3,33.17,14.58,79.65,2.37,5.870000000000001,1.0,Warm
2023-08-19,Lodhi Road,79.25,91.0,23,4,1.14,72,164,Moderate,2023,8,231,5,3,Monsoon,1,30.2,27.3,33.17,14.58,79.65,2.37,5.870000000000001,1.0,Warm
2023-08-20,Anand Vihar,58.0,145.6,14,5,0.57,58,96,Satisfactory,2023,8,232,6,3,Monsoon,1,31.12,26.91,35.33,0.25,74.08,2.49,8.419999999999998,0.0,Warm
2023-08-20,RK Puram,22.0,114.0,5,5,0.5,68,36,Good,2023,8,232,6,3,Monsoon,1,31.12,26.91,35.33,0.25,74.08,2.49,8.419999999999998,0.0,Warm
2023-08-20,Punjabi Bagh,26.0,117.0,8,4,0.66,87,43,Good,2023,8,232,6,3,Monsoon,1,31.12,26.91,35.33,0.25,74.08,2.49,8.419999999999998,0.0,Warm
2023-08-20,Dwarka,20.0,126.0,5,2,0.5,63,33,Good,2023,8,232,6,3,Monsoon,1,31.12,26.91,35.33,0.25,74.08,2.49,8.419999999999998,0.0,Warm
2023-08-20,ITO,55.0,121.0,22,2,0.97,77,91,Satisfactory,2023,8,232,6,3,Monsoon,1,31.12,26.91,35.33,0.25,74.08,2.49,8.419999999999998,0.0,Warm
2023-08-20,Lodhi Road,14.0,103.05,5,4,0.5,78,23,Good,2023,8,232,6,3,Monsoon,1,31.12,26.91,35.33,0.25,74.08,2.49,8.419999999999998,0.0,Warm
2023-08-21,Anand Vihar,49.4,96.2,16,6,0.64,75,82,Satisfactory,2023,8,233,0,3,Monsoon,0,31.63,27.31,36.02,0.08,69.0,1.68,8.710000000000004,0.0,Warm
2023-08-21,RK Puram,39.0,82.0,6,4,0.5,86,65,Satisfactory,2023,8,233,0,3,Monsoon,0,31.63,27.31,36.02,0.08,69.0,1.68,8.710000000000004,0.0,Warm
2023-08-21,Punjabi Bagh,43.0,95.0,17,7,0.56,67,71,Satisfactory,2023,8,233,0,3,Monsoon,0,31.63,27.31,36.02,0.08,69.0,1.68,8.710000000000004,0.0,Warm
2023-08-21,Dwarka,57.0,108.0,12,5,0.5,59,95,Satisfactory,2023,8,233,0,3,Monsoon,0,31.63,27.31,36.02,0.08,69.0,1.68,8.710000000000004,0.0,Warm
2023-08-21,ITO,52.0,57.0,19,2,0.86,74,86,Satisfactory,2023,8,233,0,3,Monsoon,0,31.63,27.31,36.02,0.08,69.0,1.68,8.710000000000004,0.0,Warm
2023-08-21,Lodhi Road,27.7,60.85,15,4,0.5,77,46,Good,2023,8,233,0,3,Monsoon,0,31.63,27.31,36.02,0.08,69.0,1.68,8.710000000000004,0.0,Warm
2023-08-22,Anand Vihar,65.6,107.0,19,2,1.01,54,118,Moderate,2023,8,234,1,3,Monsoon,0,31.29,27.56,36.3,8.18,74.82,2.62,8.739999999999998,1.0,Warm
2023-08-22,RK Puram,79.0,60.0,27,7,0.89,63,163,Moderate,2023,8,234,1,3,Monsoon,0,31.29,27.56,36.3,8.18,74.82,2.62,8.739999999999998,1.0,Warm
2023-08-22,Punjabi Bagh,61.0,77.0,16,2,0.69,74,103,Moderate,2023,8,234,1,3,Monsoon,0,31.29,27.56,36.3,8.18,74.82,2.62,8.739999999999998,1.0,Warm
2023-08-22,Dwarka,82.0,90.0,24,6,0.63,61,173,Moderate,2023,8,234,1,3,Monsoon,0,31.29,27.56,36.3,8.18,74.82,2.62,8.739999999999998,1.0,Warm
2023-08-22,ITO,78.0,106.0,23,5,0.79,75,160,Moderate,2023,8,234,1,3,Monsoon,0,31.29,27.56,36.3,8.18,74.82,2.62,8.739999999999998,1.0,Warm
2023-08-22,Lodhi Road,36.55,85.25,16,4,0.64,84,60,Satisfactory,2023,8,234,1,3,Monsoon,0,31.29,27.56,36.3,8.18,74.82,2.62,8.739999999999998,1.0,Warm
2023-08-23,Anand Vihar,76.6,121.4,27,5,0.67,77,155,Moderate,2023,8,235,2,3,Monsoon,0,29.39,26.53,33.22,28.25,80.05,3.57,6.689999999999998,1.0,Warm
2023-08-23,RK Puram,40.0,115.0,13,7,0.5,65,66,Satisfactory,2023,8,235,2,3,Monsoon,0,29.39,26.53,33.22,28.25,80.05,3.57,6.689999999999998,1.0,Warm
2023-08-23,Punjabi Bagh,42.0,134.0,17,7,0.52,66,70,Satisfactory,2023,8,235,2,3,Monsoon,0,29.39,26.53,33.22,28.25,80.05,3.57,6.689999999999998,1.0,Warm
2023-08-23,Dwarka,50.0,107.0,15,4,0.54,59,83,Satisfactory,2023,8,235,2,3,Monsoon,0,29.39,26.53,33.22,28.25,80.05,3.57,6.689999999999998,1.0,Warm
2023-08-23,ITO,44.0,109.0,13,5,0.5,61,73,Satisfactory,2023,8,235,2,3,Monsoon,0,29.39,26.53,33.22,28.25,80.05,3.57,6.689999999999998,1.0,Warm
2023-08-23,Lodhi Road,33.3,111.2,13,2,0.5,65,55,Satisfactory,2023,8,235,2,3,Monsoon,0,29.39,26.53,33.22,28.25,80.05,3.57,6.689999999999998,1.0,Warm
2023-08-24,Anand Vihar,64.0,129.6,25,2,0.68,70,113,Moderate,2023,8,236,3,3,Monsoon,0,29.27,25.02,34.11,0.03,73.62,3.36,9.09,0.0,Warm
2023-08-24,RK Puram,67.0,101.0,18,8,0.5,65,123,Moderate,2023,8,236,3,3,Monsoon,0,29.27,25.02,34.11,0.03,73.62,3.36,9.09,0.0,Warm
2023-08-24,Punjabi Bagh,78.0,79.0,18,3,1.21,73,160,Moderate,2023,8,236,3,3,Monsoon,0,29.27,25.02,34.11,0.03,73.62,3.36,9.09,0.0,Warm
2023-08-24,Dwarka,74.0,118.0,18,8,0.9,77,146,Moderate,2023,8,236,3,3,Monsoon,0,29.27,25.02,34.11,0.03,73.62,3.36,9.09,0.0,Warm
2023-08-24,ITO,78.0,120.0,24,4,0.5,75,160,Moderate,2023,8,236,3,3,Monsoon,0,29.27,25.02,34.11,0.03,73.62,3.36,9.09,0.0,Warm
2023-08-24,Lodhi Road,52.0,57.05,11,8,0.57,83,86,Satisfactory,2023,8,236,3,3,Monsoon,0,29.27,25.02,34.11,0.03,73.62,3.36,9.09,0.0,Warm
2023-08-25,Anand Vihar,94.0,118.2,32,7,0.85,62,213,Poor,2023,8,237,4,3,Monsoon,0,29.6,24.98,35.49,0.01,70.63,3.73,10.510000000000002,0.0,Warm
2023-08-25,RK Puram,60.0,82.0,24,2,0.5,56,100,Satisfactory,2023,8,237,4,3,Monsoon,0,29.6,24.98,35.49,0.01,70.63,3.73,10.510000000000002,0.0,Warm
2023-08-25,Punjabi Bagh,60.0,65.0,18,2,0.52,55,100,Satisfactory,2023,8,237,4,3,Monsoon,0,29.6,24.98,35.49,0.01,70.63,3.73,10.510000000000002,0.0,Warm
2023-08-25,Dwarka,84.0,92.0,21,4,1.04,75,180,Moderate,2023,8,237,4,3,Monsoon,0,29.6,24.98,35.49,0.01,70.63,3.73,10.510000000000002,0.0,Warm
2023-08-25,ITO,70.0,109.0,12,5,0.86,79,133,Moderate,2023,8,237,4,3,Monsoon,0,29.6,24.98,35.49,0.01,70.63,3.73,10.510000000000002,0.0,Warm
2023-08-25,Lodhi Road,74.5,56.35,17,9,1.24,62,148,Moderate,2023,8,237,4,3,Monsoon,0,29.6,24.98,35.49,0.01,70.63,3.73,10.510000000000002,0.0,Warm
2023-08-26,Anand Vihar,56.2,186.4,22,2,0.8,62,93,Satisfactory,2023,8,238,5,3,Monsoon,1,29.78,25.18,35.0,0.0,68.17,3.91,9.82,0.0,Warm
2023-08-26,RK Puram,47.0,127.0,18,2,0.5,64,78,Satisfactory,2023,8,238,5,3,Monsoon,1,29.78,25.18,35.0,0.0,68.17,3.91,9.82,0.0,Warm
2023-08-26,Punjabi Bagh,56.0,107.0,17,3,0.98,62,93,Satisfactory,2023,8,238,5,3,Monsoon,1,29.78,25.18,35.0,0.0,68.17,3.91,9.82,0.0,Warm
2023-08-26,Dwarka,54.0,112.0,14,3,0.72,57,90,Satisfactory,2023,8,238,5,3,Monsoon,1,29.78,25.18,35.0,0.0,68.17,3.91,9.82,0.0,Warm
2023-08-26,ITO,53.0,138.0,9,7,0.5,74,88,Satisfactory,2023,8,238,5,3,Monsoon,1,29.78,25.18,35.0,0.0,68.17,3.91,9.82,0.0,Warm
2023-08-26,Lodhi Road,54.6,135.45,14,2,0.5,58,91,Satisfactory,2023,8,238,5,3,Monsoon,1,29.78,25.18,35.0,0.0,68.17,3.91,9.82,0.0,Warm
2023-08-27,Anand Vihar,89.2,190.0,21,7,0.93,66,197,Moderate,2023,8,239,6,3,Monsoon,1,29.81,24.65,35.85,0.1,66.29,4.05,11.200000000000003,0.0,Warm
2023-08-27,RK Puram,62.0,106.0,23,6,0.5,77,106,Moderate,2023,8,239,6,3,Monsoon,1,29.81,24.65,35.85,0.1,66.29,4.05,11.200000000000003,0.0,Warm
2023-08-27,Punjabi Bagh,60.0,124.0,23,2,1.05,56,100,Satisfactory,2023,8,239,6,3,Monsoon,1,29.81,24.65,35.85,0.1,66.29,4.05,11.200000000000003,0.0,Warm
2023-08-27,Dwarka,86.0,121.0,24,10,0.88,68,186,Moderate,2023,8,239,6,3,Monsoon,1,29.81,24.65,35.85,0.1,66.29,4.05,11.200000000000003,0.0,Warm
2023-08-27,ITO,88.0,142.0,19,6,1.34,73,193,Moderate,2023,8,239,6,3,Monsoon,1,29.81,24.65,35.85,0.1,66.29,4.05,11.200000000000003,0.0,Warm
2023-08-27,Lodhi Road,55.6,129.75,8,2,1.02,54,92,Satisfactory,2023,8,239,6,3,Monsoon,1,29.81,24.65,35.85,0.1,66.29,4.05,11.200000000000003,0.0,Warm
2023-08-28,Anand Vihar,34.4,125.0,5,4,0.5,71,57,Satisfactory,2023,8,240,0,3,Monsoon,0,30.41,25.71,35.5,0.11,67.51,3.5,9.79,0.0,Warm
2023-08-28,RK Puram,56.0,89.0,21,6,0.64,70,93,Satisfactory,2023,8,240,0,3,Monsoon,0,30.41,25.71,35.5,0.11,67.51,3.5,9.79,0.0,Warm
2023-08-28,Punjabi Bagh,38.0,88.0,9,4,0.5,62,63,Satisfactory,2023,8,240,0,3,Monsoon,0,30.41,25.71,35.5,0.11,67.51,3.5,9.79,0.0,Warm
2023-08-28,Dwarka,40.0,73.0,7,4,0.61,84,66,Satisfactory,2023,8,240,0,3,Monsoon,0,30.41,25.71,35.5,0.11,67.51,3.5,9.79,0.0,Warm
2023-08-28,ITO,56.0,95.0,13,3,0.78,68,93,Satisfactory,2023,8,240,0,3,Monsoon,0,30.41,25.71,35.5,0.11,67.51,3.5,9.79,0.0,Warm
2023-08-28,Lodhi Road,48.7,92.0,15,4,0.96,74,81,Satisfactory,2023,8,240,0,3,Monsoon,0,30.41,25.71,35.5,0.11,67.51,3.5,9.79,0.0,Warm
2023-08-29,Anand Vihar,71.0,115.6,14,3,0.5,52,136,Moderate,2023,8,241,1,3,Monsoon,0,30.17,25.03,35.54,0.03,68.32,3.18,10.509999999999998,0.0,Warm
2023-08-29,RK Puram,70.0,100.0,25,9,0.58,67,133,Moderate,2023,8,241,1,3,Monsoon,0,30.17,25.03,35.54,0.03,68.32,3.18,10.509999999999998,0.0,Warm
2023-08-29,Punjabi Bagh,60.0,96.0,12,7,0.5,64,100,Satisfactory,2023,8,241,1,3,Monsoon,0,30.17,25.03,35.54,0.03,68.32,3.18,10.509999999999998,0.0,Warm
2023-08-29,Dwarka,56.0,108.0,9,8,0.61,59,93,Satisfactory,2023,8,241,1,3,Monsoon,0,30.17,25.03,35.54,0.03,68.32,3.18,10.509999999999998,0.0,Warm
2023-08-29,ITO,65.0,87.0,12,9,1.14,62,116,Moderate,2023,8,241,1,3,Monsoon,0,30.17,25.03,35.54,0.03,68.32,3.18,10.509999999999998,0.0,Warm
2023-08-29,Lodhi Road,69.0,88.05,14,7,1.09,51,130,Moderate,2023,8,241,1,3,Monsoon,0,30.17,25.03,35.54,0.03,68.32,3.18,10.509999999999998,0.0,Warm
2023-08-30,Anand Vihar,50.4,174.8,9,2,0.5,61,83,Satisfactory,2023,8,242,2,3,Monsoon,0,30.43,25.26,36.6,0.0,67.28,2.79,11.34,0.0,Warm
2023-08-30,RK Puram,56.0,148.0,19,5,0.65,56,93,Satisfactory,2023,8,242,2,3,Monsoon,0,30.43,25.26,36.6,0.0,67.28,2.79,11.34,0.0,Warm
2023-08-30,Punjabi Bagh,49.0,99.0,19,2,0.6,79,81,Satisfactory,2023,8,242,2,3,Monsoon,0,30.43,25.26,36.6,0.0,67.28,2.79,11.34,0.0,Warm
2023-08-30,Dwarka,61.0,125.0,24,4,0.5,57,103,Moderate,2023,8,242,2,3,Monsoon,0,30.43,25.26,36.6,0.0,67.28,2.79,11.34,0.0,Warm
2023-08-30,ITO,58.0,103.0,15,4,0.66,62,96,Satisfactory,2023,8,242,2,3,Monsoon,0,30.43,25.26,36.6,0.0,67.28,2.79,11.34,0.0,Warm
2023-08-30,Lodhi Road,60.45,87.4,23,7,1.02,52,101,Moderate,2023,8,242,2,3,Monsoon,0,30.43,25.26,36.6,0.0,67.28,2.79,11.34,0.0,Warm
2023-08-31,Anand Vihar,68.6,83.4,25,7,1.11,78,128,Moderate,2023,8,243,3,3,Monsoon,0,30.54,24.56,37.45,0.0,66.7,2.54,12.890000000000004,0.0,Warm
2023-08-31,RK Puram,48.0,90.0,19,4,0.5,77,80,Satisfactory,2023,8,243,3,3,Monsoon,0,30.54,24.56,37.45,0.0,66.7,2.54,12.890000000000004,0.0,Warm
2023-08-31,Punjabi Bagh,37.0,67.0,11,6,0.5,76,61,Satisfactory,2023,8,243,3,3,Monsoon,0,30.54,24.56,37.45,0.0,66.7,2.54,12.890000000000004,0.0,Warm
2023-08-31,Dwarka,40.0,100.0,14,2,0.66,76,66,Satisfactory,2023,8,243,3,3,Monsoon,0,30.54,24.56,37.45,0.0,66.7,2.54,12.890000000000004,0.0,Warm
2023-08-31,ITO,39.0,97.0,9,4,0.52,62,65,Satisfactory,2023,8,243,3,3,Monsoon,0,30.54,24.56,37.45,0.0,66.7,2.54,12.890000000000004,0.0,Warm
2023-08-31,Lodhi Road,36.05,94.45,15,3,0.81,84,60,Satisfactory,2023,8,243,3,3,Monsoon,0,30.54,24.56,37.45,0.0,66.7,2.54,12.890000000000004,0.0,Warm
2023-09-01,Anand Vihar,83.0,150.0,29,6,0.53,75,176,Moderate,2023,9,244,4,3,Monsoon,0,30.85,25.14,37.94,0.0,62.08,3.1,12.799999999999997,0.0,Warm
2023-09-01,RK Puram,96.0,107.0,30,8,0.76,60,220,Poor,2023,9,244,4,3,Monsoon,0,30.85,25.14,37.94,0.0,62.08,3.1,12.799999999999997,0.0,Warm
2023-09-01,Punjabi Bagh,93.0,109.0,32,11,1.2,59,210,Poor,2023,9,244,4,3,Monsoon,0,30.85,25.14,37.94,0.0,62.08,3.1,12.799999999999997,0.0,Warm
2023-09-01,Dwarka,73.0,130.0,18,9,0.85,73,143,Moderate,2023,9,244,4,3,Monsoon,0,30.85,25.14,37.94,0.0,62.08,3.1,12.799999999999997,0.0,Warm
2023-09-01,ITO,91.0,134.0,27,9,0.75,59,203,Poor,2023,9,244,4,3,Monsoon,0,30.85,25.14,37.94,0.0,62.08,3.1,12.799999999999997,0.0,Warm
2023-09-01,Lodhi Road,52.25,73.5,21,8,0.95,57,87,Satisfactory,2023,9,244,4,3,Monsoon,0,30.85,25.14,37.94,0.0,62.08,3.1,12.799999999999997,0.0,Warm
2023-09-02,Anand Vihar,85.2,101.4,17,3,0.64,69,184,Moderate,2023,9,245,5,3,Monsoon,1,30.22,24.44,37.55,0.0,58.82,3.62,13.109999999999996,0.0,Warm
2023-09-02,RK Puram,67.0,104.0,11,2,0.69,63,123,Moderate,2023,9,245,5,3,Monsoon,1,30.22,24.44,37.55,0.0,58.82,3.62,13.109999999999996,0.0,Warm
2023-09-02,Punjabi Bagh,51.0,90.0,11,2,0.5,73,85,Satisfactory,2023,9,245,5,3,Monsoon,1,30.22,24.44,37.55,0.0,58.82,3.62,13.109999999999996,0.0,Warm
2023-09-02,Dwarka,53.0,99.0,13,2,1.02,73,88,Satisfactory,2023,9,245,5,3,Monsoon,1,30.22,24.44,37.55,0.0,58.82,3.62,13.109999999999996,0.0,Warm
2023-09-02,ITO,64.0,103.0,19,4,0.87,76,113,Moderate,2023,9,245,5,3,Monsoon,1,30.22,24.44,37.55,0.0,58.82,3.62,13.109999999999996,0.0,Warm
2023-09-02,Lodhi Road,63.85,104.7,23,5,0.5,54,112,Moderate,2023,9,245,5,3,Monsoon,1,30.22,24.44,37.55,0.0,58.82,3.62,13.109999999999996,0.0,Warm
2023-09-03,Anand Vihar,96.4,83.6,25,5,1.34,71,221,Poor,2023,9,246,6,3,Monsoon,1,30.11,23.18,37.85,0.0,56.16,3.18,14.670000000000002,0.0,Warm
2023-09-03,RK Puram,48.0,84.0,9,2,0.59,72,80,Satisfactory,2023,9,246,6,3,Monsoon,1,30.11,23.18,37.85,0.0,56.16,3.18,14.670000000000002,0.0,Warm
2023-09-03,Punjabi Bagh,60.0,107.0,14,4,0.76,73,100,Satisfactory,2023,9,246,6,3,Monsoon,1,30.11,23.18,37.85,0.0,56.16,3.18,14.670000000000002,0.0,Warm
2023-09-03,Dwarka,69.0,118.0,19,5,0.81,56,130,Moderate,2023,9,246,6,3,Monsoon,1,30.11,23.18,37.85,0.0,56.16,3.18,14.670000000000002,0.0,Warm
2023-09-03,ITO,58.0,115.0,12,2,0.7,66,96,Satisfactory,2023,9,246,6,3,Monsoon,1,30.11,23.18,37.85,0.0,56.16,3.18,14.670000000000002,0.0,Warm
2023-09-03,Lodhi Road,36.95,68.05,9,6,0.76,84,61,Satisfactory,2023,9,246,6,3,Monsoon,1,30.11,23.18,37.85,0.0,56.16,3.18,14.670000000000002,0.0,Warm
2023-09-04,Anand Vihar,73.2,106.0,24,5,1.06,78,143,Moderate,2023,9,247,0,3,Monsoon,0,30.52,24.21,37.88,0.0,58.42,3.28,13.670000000000002,0.0,Warm
2023-09-04,RK Puram,33.0,85.0,6,5,0.5,62,55,Satisfactory,2023,9,247,0,3,Monsoon,0,30.52,24.21,37.88,0.0,58.42,3.28,13.670000000000002,0.0,Warm
2023-09-04,Punjabi Bagh,35.0,56.0,17,2,0.59,64,58,Satisfactory,2023,9,247,0,3,Monsoon,0,30.52,24.21,37.88,0.0,58.42,3.28,13.670000000000002,0.0,Warm
2023-09-04,Dwarka,41.0,80.0,14,2,0.5,83,68,Satisfactory,2023,9,247,0,3,Monsoon,0,30.52,24.21,37.88,0.0,58.42,3.28,13.670000000000002,0.0,Warm
2023-09-04,ITO,44.0,110.0,10,4,0.5,80,73,Satisfactory,2023,9,247,0,3,Monsoon,0,30.52,24.21,37.88,0.0,58.42,3.28,13.670000000000002,0.0,Warm
2023-09-04,Lodhi Road,56.35,51.25,23,3,0.54,69,93,Satisfactory,2023,9,247,0,3,Monsoon,0,30.52,24.21,37.88,0.0,58.42,3.28,13.670000000000002,0.0,Warm
2023-09-05,Anand Vihar,77.0,193.6,19,10,1.15,72,156,Moderate,2023,9,248,1,3,Monsoon,0,30.62,24.09,37.73,0.35,64.95,2.75,13.639999999999997,0.0,Warm
2023-09-05,RK Puram,59.0,123.0,9,2,0.8,54,98,Satisfactory,2023,9,248,1,3,Monsoon,0,30.62,24.09,37.73,0.35,64.95,2.75,13.639999999999997,0.0,Warm
2023-09-05,Punjabi Bagh,48.0,156.0,11,2,0.77,63,80,Satisfactory,2023,9,248,1,3,Monsoon,0,30.62,24.09,37.73,0.35,64.95,2.75,13.639999999999997,0.0,Warm
2023-09-05,Dwarka,54.0,113.0,18,3,0.78,80,90,Satisfactory,2023,9,248,1,3,Monsoon,0,30.62,24.09,37.73,0.35,64.95,2.75,13.639999999999997,0.0,Warm
2023-09-05,ITO,34.0,122.0,5,5,0.5,60,56,Satisfactory,2023,9,248,1,3,Monsoon,0,30.62,24.09,37.73,0.35,64.95,2.75,13.639999999999997,0.0,Warm
2023-09-05,Lodhi Road,60.5,96.3,19,2,1.08,72,101,Moderate,2023,9,248,1,3,Monsoon,0,30.62,24.09,37.73,0.35,64.95,2.75,13.639999999999997,0.0,Warm
2023-09-06,Anand Vihar,98.6,113.6,32,4,0.81,56,228,Poor,2023,9,249,2,3,Monsoon,0,30.96,25.06,37.39,0.09,63.78,2.5,12.330000000000002,0.0,Warm
2023-09-06,RK Puram,87.0,106.0,23,7,0.74,63,190,Moderate,2023,9,249,2,3,Monsoon,0,30.96,25.06,37.39,0.09,63.78,2.5,12.330000000000002,0.0,Warm
2023-09-06,Punjabi Bagh,62.0,129.0,17,2,0.87,76,106,Moderate,2023,9,249,2,3,Monsoon,0,30.96,25.06,37.39,0.09,63.78,2.5,12.330000000000002,0.0,Warm
2023-09-06,Dwarka,60.0,141.0,23,3,1.08,66,100,Satisfactory,2023,9,249,2,3,Monsoon,0,30.96,25.06,37.39,0.09,63.78,2.5,12.330000000000002,0.0,Warm
2023-09-06,ITO,61.0,91.0,12,5,0.74,62,103,Moderate,2023,9,249,2,3,Monsoon,0,30.96,25.06,37.39,0.09,63.78,2.5,12.330000000000002,0.0,Warm
2023-09-06,Lodhi Road,60.05,103.05,19,8,0.99,69,100,Satisfactory,2023,9,249,2,3,Monsoon,0,30.96,25.06,37.39,0.09,63.78,2.5,12.330000000000002,0.0,Warm
2023-09-07,Anand Vihar,111.2,140.6,27,12,0.85,53,270,Poor,2023,9,250,3,3,Monsoon,0,31.4,26.02,38.32,0.06,58.91,2.26,12.3,0.0,Warm
2023-09-07,RK Puram,95.0,132.0,20,8,1.09,75,216,Poor,2023,9,250,3,3,Monsoon,0,31.4,26.02,38.32,0.06,58.91,2.26,12.3,0.0,Warm
2023-09-07,Punjabi Bagh,100.0,104.0,34,12,1.01,55,233,Poor,2023,9,250,3,3,Monsoon,0,31.4,26.02,38.32,0.06,58.91,2.26,12.3,0.0,Warm
2023-09-07,Dwarka,62.0,92.0,20,5,0.85,72,106,Moderate,2023,9,250,3,3,Monsoon,0,31.4,26.02,38.32,0.06,58.91,2.26,12.3,0.0,Warm
2023-09-07,ITO,93.0,107.0,31,10,1.36,73,210,Poor,2023,9,250,3,3,Monsoon,0,31.4,26.02,38.32,0.06,58.91,2.26,12.3,0.0,Warm
2023-09-07,Lodhi Road,63.85,110.05,14,4,0.99,63,112,Moderate,2023,9,250,3,3,Monsoon,0,31.4,26.02,38.32,0.06,58.91,2.26,12.3,0.0,Warm
2023-09-08,Anand Vihar,51.6,67.0,14,2,0.78,75,86,Satisfactory,2023,9,251,4,3,Monsoon,0,30.03,24.68,35.73,4.25,64.46,2.77,11.049999999999997,1.0,Warm
