date,PM2.5,PM10,NO2,SO2,CO,O3,AQI,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,season,is_weekend
2023-04-29,100.40833333333335,199.875,27.666666666666668,9.166666666666666,1.1016666666666668,58.5,234.16666666666666,26.86,22.26,33.01,0.53,43.9,3.19,2023,4,Summer,1
2023-04-30,83.20833333333333,175.725,18.666666666666668,5.166666666666667,0.8366666666666666,69.5,176.83333333333334,26.03,20.79,32.8,1.27,53.96,1.96,2023,4,Summer,1
2023-05-01,118.19166666666666,175.775,30.166666666666668,9.333333333333334,1.4100000000000001,60.333333333333336,279.3333333333333,24.0,20.58,28.33,7.81,66.84,3.0499999999999994,2023,5,Summer,0
2023-05-02,122.59166666666665,147.44166666666666,30.666666666666668,7.5,1.2,54.333333333333336,287.3333333333333,22.86,20.3,26.58,3.98,76.83,2.9599999999999995,2023,5,Summer,0
2023-05-03,126.85000000000001,189.41666666666666,33.166666666666664,9.333333333333334,1.3266666666666667,49.166666666666664,297.8333333333333,24.26,18.58,30.55,12.81,67.53,1.9400000000000002,2023,5,Summer,0
2023-05-04,98.85000000000001,207.38333333333333,28.333333333333332,8.333333333333334,1.1633333333333333,54.333333333333336,221.66666666666666,26.899999999999995,19.55,33.63,0.54,52.26,1.68,2023,5,Summer,0
2023-05-05,98.81666666666666,235.64166666666665,25.666666666666668,8.166666666666666,1.305,65.66666666666667,229.16666666666666,27.73,22.25,33.11,0.0,42.78,2.17,2023,5,Summer,0
2023-05-06,114.45,170.35833333333332,27.833333333333332,8.0,1.165,54.166666666666664,271.0,29.61,21.15,37.24,0.13,40.58,3.26,2023,5,Summer,1
2023-05-07,99.59166666666665,159.09166666666667,31.5,7.166666666666667,1.115,61.166666666666664,231.5,31.2,23.36,39.13,0.05000000000000001,35.07,2.48,2023,5,Summer,1
2023-05-08,128.92499999999998,206.90833333333333,32.5,10.666666666666666,1.27,48.666666666666664,294.6666666666667,30.36,23.47,38.92,1.46,25.19,2.35,2023,5,Summer,0
2023-05-09,110.28333333333335,174.5666666666667,30.666666666666668,8.833333333333334,1.3116666666666668,61.0,265.3333333333333,28.81,19.92,38.46,0.09000000000000001,26.99,4.19,2023,5,Summer,0
2023-05-10,116.30833333333334,209.0583333333333,29.166666666666668,10.5,1.18,55.0,271.3333333333333,28.69,19.3,38.4,0.0,24.899999999999995,4.16,2023,5,Summer,0
2023-05-11,86.69166666666666,229.3166666666667,23.333333333333332,8.0,0.9466666666666667,58.666666666666664,188.66666666666666,30.86,19.96,39.76,0.0,21.08,2.1,2023,5,Summer,0
2023-05-12,122.18333333333334,229.84166666666667,32.166666666666664,8.166666666666666,1.2633333333333334,54.166666666666664,288.0,32.2,25.73,41.63,0.0,18.63,1.9400000000000002,2023,5,Summer,0
2023-05-13,132.975,168.91666666666666,35.0,9.333333333333334,1.4366666666666668,51.5,299.8333333333333,32.94,22.22,42.39,0.0,23.459999999999997,2.46,2023,5,Summer,1
2023-05-14,124.53333333333335,240.11666666666667,30.833333333333332,9.666666666666666,1.2416666666666665,55.333333333333336,290.3333333333333,34.42,27.929999999999996,41.31,0.08,21.78,2.59,2023,5,Summer,1
2023-05-15,77.0,182.59166666666667,21.5,6.333333333333333,0.9566666666666667,56.333333333333336,156.33333333333334,34.06,25.290000000000003,42.830000000000005,0.4000000000000001,23.77,4.25,2023,5,Summer,0
2023-05-16,119.89999999999999,233.48333333333335,33.166666666666664,9.666666666666666,1.1683333333333332,56.333333333333336,289.0,33.65,27.03,40.38,0.44,26.75,5.419999999999999,2023,5,Summer,0
2023-05-17,120.02499999999999,232.23333333333335,30.0,8.666666666666666,1.3299999999999998,53.5,281.5,34.62,26.48,41.98,0.05000000000000001,29.679999999999996,3.6199999999999997,2023,5,Summer,0
2023-05-18,94.27499999999999,239.8166666666667,22.0,6.666666666666667,1.04,53.5,213.66666666666666,31.91,26.179999999999996,38.32,6.81,40.93,4.43,2023,5,Summer,0
2023-05-19,101.64166666666667,131.75,26.833333333333332,9.666666666666666,1.0516666666666665,59.0,238.5,31.679999999999996,23.99,39.41,0.0,33.87,5.18,2023,5,Summer,0
2023-05-20,119.50833333333333,235.24166666666667,31.5,9.666666666666666,1.38,53.666666666666664,280.3333333333333,33.54,24.77,41.58,0.0,27.03,4.2,2023,5,Summer,1
2023-05-21,127.86666666666667,167.93333333333334,33.833333333333336,12.666666666666666,1.3016666666666665,51.333333333333336,294.3333333333333,35.16,26.320000000000004,44.0,0.0,23.850000000000005,3.5400000000000005,2023,5,Summer,1
2023-05-22,111.825,183.3083333333333,32.666666666666664,8.833333333333334,1.325,55.333333333333336,262.6666666666667,36.34,28.22,44.88,0.0,24.179999999999996,6.27,2023,5,Summer,0
2023-05-23,101.0,178.54999999999998,24.833333333333332,7.5,1.0516666666666665,59.0,236.33333333333334,37.22,29.06,45.25,0.16,25.679999999999996,5.26,2023,5,Summer,0
2023-05-24,108.77499999999999,203.525,28.333333333333332,7.666666666666667,1.3116666666666668,52.166666666666664,253.33333333333334,35.05,28.91,40.86,0.6999999999999998,32.19,3.06,2023,5,Summer,0
2023-05-25,97.34166666666665,166.11666666666667,23.666666666666668,7.333333333333333,1.0999999999999999,55.833333333333336,224.16666666666666,33.37,28.98,38.71,3.8800000000000003,37.52,2.15,2023,5,Summer,0
2023-05-26,129.76666666666668,176.34166666666667,35.333333333333336,9.666666666666666,1.2750000000000001,53.5,295.8333333333333,29.290000000000003,25.69,34.29,22.149999999999995,58.06,2.84,2023,5,Summer,0
2023-05-27,91.75,175.46666666666667,24.666666666666668,8.166666666666666,1.0450000000000002,56.666666666666664,206.5,29.97,25.01,35.79,2.37,54.62,3.31,2023,5,Summer,1
2023-05-28,101.49166666666667,212.0666666666667,27.0,9.833333333333334,1.1916666666666667,57.0,234.83333333333334,29.649999999999995,25.2,34.35,1.8999999999999997,51.69,2.56,2023,5,Summer,1
2023-05-29,91.46666666666665,134.51666666666668,27.5,6.333333333333333,1.1266666666666667,58.666666666666664,204.33333333333334,29.570000000000004,25.600000000000005,34.83,1.43,53.85,2.22,2023,5,Summer,0
2023-05-30,117.31666666666666,149.725,32.666666666666664,8.5,1.2,58.833333333333336,278.3333333333333,29.8,24.39,35.67,6.18,50.97,2.2,2023,5,Summer,0
2023-05-31,129.875,147.21666666666667,34.833333333333336,11.666666666666666,1.4916666666666665,52.166666666666664,300.8333333333333,26.929999999999996,22.05,32.17,6.23,61.51,3.97,2023,5,Summer,0
2023-06-01,80.325,182.35833333333335,23.166666666666668,7.166666666666667,0.89,64.33333333333333,169.16666666666666,28.84,21.11,36.24,0.12,51.07,3.11,2023,6,Summer,0
2023-06-02,109.59166666666665,192.10833333333335,29.5,9.5,1.2866666666666666,61.333333333333336,255.0,29.41,22.92,36.06,0.01,49.62,3.72,2023,6,Summer,0
2023-06-03,78.80833333333334,207.5583333333333,19.333333333333332,5.5,0.9750000000000001,68.5,165.33333333333334,30.31,23.350000000000005,37.47,0.06,41.94,3.78,2023,6,Summer,1
2023-06-04,97.44166666666666,149.33333333333334,27.5,7.833333333333333,1.0933333333333333,56.5,224.5,28.320000000000004,25.47,34.16,0.71,45.43,2.07,2023,6,Summer,1
2023-06-05,74.80833333333334,183.89166666666665,18.166666666666668,6.166666666666667,0.8883333333333333,67.5,153.66666666666666,32.15,25.49,39.41,0.01,41.21,3.6,2023,6,Summer,0
2023-06-06,117.11666666666667,170.89166666666665,31.5,8.833333333333334,1.1883333333333332,56.5,279.5,32.85,26.36,40.16,0.09000000000000001,38.75,2.16,2023,6,Summer,0
2023-06-07,82.66666666666667,228.25,22.0,5.666666666666667,0.9133333333333334,62.166666666666664,176.0,32.97,27.44,39.85,0.10000000000000002,37.85,2.54,2023,6,Summer,0
2023-06-08,125.20833333333333,163.96666666666667,33.833333333333336,11.5,1.3716666666666668,57.833333333333336,291.3333333333333,33.55,25.100000000000005,41.16,0.0,37.53,3.9,2023,6,Summer,0
2023-06-09,119.99166666666667,157.375,29.666666666666668,9.0,1.2750000000000001,56.333333333333336,286.3333333333333,35.05,27.86,42.01,1.21,37.87,3.47,2023,6,Summer,0
2023-06-10,118.02499999999999,215.85833333333335,27.0,9.166666666666666,1.1433333333333333,59.666666666666664,274.1666666666667,35.33,29.36,42.28,1.88,42.35,4.2,2023,6,Summer,1
2023-06-11,141.31666666666666,190.46666666666667,37.5,9.166666666666666,1.6883333333333332,51.0,307.8333333333333,35.06,28.94,40.93,0.01,41.89,4.5,2023,6,Summer,1
2023-06-12,129.11666666666667,190.61666666666667,33.0,9.333333333333334,1.3333333333333333,55.5,298.0,35.79,29.06,42.37,0.0,39.25,4.67,2023,6,Summer,0
2023-06-13,89.70833333333333,164.04999999999998,22.666666666666668,7.333333333333333,0.9566666666666667,64.33333333333333,198.83333333333334,36.97,30.62,43.52,0.0,36.26,6.57,2023,6,Summer,0
2023-06-14,89.21666666666665,149.75,23.333333333333332,7.666666666666667,0.9266666666666667,68.16666666666667,197.0,36.38,29.87,42.73,0.0,35.7,7.21,2023,6,Summer,0
2023-06-15,128.57500000000002,229.53333333333333,33.333333333333336,10.666666666666666,1.3983333333333334,55.166666666666664,301.3333333333333,35.06,30.899999999999995,39.33,0.08,39.96,5.93,2023,6,Summer,0
2023-06-16,110.10833333333333,214.8083333333333,27.833333333333332,9.666666666666666,1.2566666666666666,56.666666666666664,257.6666666666667,34.74,29.24,39.49,3.02,44.63,3.01,2023,6,Summer,0
2023-06-17,112.48333333333333,162.90833333333333,28.666666666666668,8.166666666666666,1.3233333333333333,58.833333333333336,264.1666666666667,33.7,29.37,38.93,2.43,47.14000000000001,3.17,2023,6,Summer,1
2023-06-18,82.33333333333333,208.9416666666667,22.833333333333332,6.5,0.855,59.833333333333336,174.16666666666666,33.1,28.17,38.44,2.41,52.01,3.2000000000000006,2023,6,Summer,1
2023-06-19,80.30833333333334,184.1916666666667,21.166666666666668,7.666666666666667,0.8016666666666667,64.83333333333333,167.5,32.74,29.5,36.05,2.86,54.91,4.31,2023,6,Summer,0
2023-06-20,124.05,143.41666666666666,31.5,10.0,1.4983333333333333,53.666666666666664,287.0,33.94,29.0,39.19,5.68,51.98,3.09,2023,6,Summer,0
2023-06-21,76.70833333333333,205.32500000000002,17.833333333333332,6.333333333333333,0.8933333333333332,63.0,155.33333333333334,34.24,28.72,39.42,1.76,51.18,2.36,2023,6,Summer,0
2023-06-22,126.18333333333334,196.70833333333334,33.666666666666664,10.666666666666666,1.215,53.166666666666664,293.6666666666667,34.46,30.11,39.18,5.69,54.81,3.4,2023,6,Summer,0
2023-06-23,134.78333333333333,217.29999999999998,37.666666666666664,11.666666666666666,1.5666666666666667,51.666666666666664,304.5,35.36,31.61,39.5,3.2900000000000005,54.79,2.33,2023,6,Summer,0
2023-06-24,94.10833333333333,199.9333333333333,23.833333333333332,9.0,1.0566666666666666,54.0,213.33333333333334,33.77,29.13,39.22,20.59,62.669999999999995,2.5,2023,6,Summer,1
2023-06-25,125.28333333333335,189.75,32.0,10.833333333333334,1.4933333333333334,62.166666666666664,294.0,30.959999999999997,28.28,35.2,12.35,70.99,2.85,2023,6,Summer,1
2023-06-26,138.65833333333333,196.07500000000002,34.666666666666664,9.666666666666666,1.3866666666666667,56.666666666666664,306.0,31.540000000000003,26.76,36.74,7.87,63.85999999999999,2.62,2023,6,Summer,0
2023-06-27,134.31666666666666,179.23333333333335,37.5,11.0,1.3816666666666666,50.166666666666664,310.6666666666667,31.76,26.77,36.33,3.41,61.48,1.86,2023,6,Summer,0
2023-06-28,102.84166666666665,247.32500000000002,28.0,9.0,1.205,57.666666666666664,235.5,32.14,28.459999999999997,36.32,9.12,62.4,3.59,2023,6,Summer,0
2023-06-29,103.84166666666665,205.10833333333335,24.333333333333332,8.166666666666666,1.1933333333333334,59.166666666666664,242.33333333333334,31.11,27.26,35.44,12.589999999999998,67.4,3.7900000000000005,2023,6,Summer,0
2023-06-30,101.06666666666666,147.89166666666668,24.166666666666668,8.833333333333334,1.0116666666666667,63.166666666666664,236.5,30.51,27.0,34.35,10.41,71.59,2.7999999999999994,2023,6,Summer,0
2023-07-01,92.39166666666667,116.3,24.166666666666668,7.666666666666667,0.8650000000000001,56.833333333333336,206.5,31.27,25.86,36.92,0.71,62.66,2.43,2023,7,Monsoon,1
2023-07-02,52.05833333333334,116.40833333333335,14.833333333333334,3.3333333333333335,0.7050000000000001,68.5,87.66666666666667,32.9,26.58,38.57,0.04,58.29,2.44,2023,7,Monsoon,1
2023-07-03,55.833333333333336,106.05,16.333333333333332,4.0,0.6783333333333333,66.33333333333333,98.5,34.47,28.78,40.04,0.07,52.15,1.97,2023,7,Monsoon,0
2023-07-04,43.18333333333334,75.04166666666667,13.833333333333334,4.0,0.6766666666666667,67.16666666666667,73.0,34.45,29.38,40.69,4.97,55.32,2.75,2023,7,Monsoon,0
2023-07-05,72.01666666666667,94.70833333333333,18.666666666666668,5.166666666666667,0.7466666666666667,63.833333333333336,139.5,32.49,28.5,37.33,11.92,63.79999999999999,3.2999999999999994,2023,7,Monsoon,0
2023-07-06,55.99166666666667,128.17499999999998,13.666666666666666,3.8333333333333335,0.5950000000000001,67.83333333333333,102.83333333333333,30.01,27.56,34.19,8.7,75.97,3.39,2023,7,Monsoon,0
2023-07-07,78.50833333333334,94.675,18.166666666666668,6.333333333333333,0.835,60.833333333333336,161.33333333333334,30.41,26.72,34.69,6.150000000000001,72.54,2.82,2023,7,Monsoon,0
2023-07-08,72.80833333333334,132.1,18.5,6.0,0.985,70.83333333333333,142.33333333333334,30.11,27.350000000000005,34.3,10.57,76.98,3.73,2023,7,Monsoon,1
2023-07-09,73.48333333333333,131.50833333333333,19.333333333333332,5.666666666666667,0.6966666666666667,61.5,144.83333333333334,29.87,26.47,33.95,63.31,80.81,1.97,2023,7,Monsoon,1
2023-07-10,74.75833333333334,118.64999999999999,16.666666666666668,6.0,0.9016666666666667,64.66666666666667,149.83333333333334,29.97,26.88,34.23,22.36,80.39,1.63,2023,7,Monsoon,0
2023-07-11,82.35833333333333,73.54166666666667,23.833333333333332,7.833333333333333,0.8766666666666666,56.833333333333336,174.0,30.37,26.709999999999997,33.92,12.87,78.88,1.46,2023,7,Monsoon,0
2023-07-12,42.5,106.10000000000001,12.833333333333334,2.6666666666666665,0.7200000000000001,73.0,70.5,30.290000000000003,26.62,34.02,14.72,77.12,1.17,2023,7,Monsoon,0
2023-07-13,88.05,102.72500000000001,24.333333333333332,8.5,0.9516666666666668,57.333333333333336,193.0,30.27,26.600000000000005,34.07,1.11,77.0,1.8,2023,7,Monsoon,0
2023-07-14,85.90833333333335,97.825,25.166666666666668,6.166666666666667,0.9416666666666668,62.833333333333336,186.16666666666666,29.28,26.22,32.92,4.23,81.4,1.67,2023,7,Monsoon,0
2023-07-15,67.15833333333333,88.2,17.5,2.8333333333333335,0.7799999999999999,69.33333333333333,125.16666666666667,29.37,26.42,33.11,6.52,80.23,2.26,2023,7,Monsoon,1
2023-07-16,92.20833333333333,85.25833333333334,23.0,8.833333333333334,1.0666666666666667,63.833333333333336,207.0,29.899999999999995,26.2,33.81,8.96,81.32,1.84,2023,7,Monsoon,1
2023-07-17,72.45,101.3,22.333333333333332,6.166666666666667,0.82,69.66666666666667,142.0,30.570000000000004,27.24,34.11,6.849999999999999,78.91,1.38,2023,7,Monsoon,0
2023-07-18,63.01666666666667,67.16666666666667,21.0,3.3333333333333335,0.7366666666666667,62.0,115.16666666666667,29.66,27.25,32.61,9.54,84.48,2.67,2023,7,Monsoon,0
2023-07-19,68.03333333333333,75.85000000000001,21.166666666666668,5.833333333333333,0.85,69.16666666666667,128.5,29.51,26.28,32.72,0.48,80.94,3.58,2023,7,Monsoon,0
2023-07-20,41.525,75.94166666666666,12.833333333333334,3.1666666666666665,0.7200000000000001,72.5,69.16666666666667,31.48,26.34,36.11,0.01,74.49,2.17,2023,7,Monsoon,0
2023-07-21,63.84166666666667,128.09166666666667,16.166666666666668,5.666666666666667,0.81,65.16666666666667,118.83333333333333,31.34,27.78,35.7,1.36,75.71,2.82,2023,7,Monsoon,0
2023-07-22,58.35833333333333,133.54999999999998,16.166666666666668,5.666666666666667,0.705,66.83333333333333,101.33333333333333,30.459999999999997,26.76,34.28,0.8000000000000002,77.85,4.47,2023,7,Monsoon,1
2023-07-23,57.15,104.0,14.333333333333334,3.8333333333333335,0.695,70.0,102.33333333333333,29.88,26.600000000000005,33.16,0.67,78.85,4.16,2023,7,Monsoon,1
2023-07-24,68.425,76.64999999999999,19.5,5.5,0.8083333333333332,58.5,133.0,30.69,26.14,35.58,0.22,74.74,3.6300000000000003,2023,7,Monsoon,0
2023-07-25,38.666666666666664,130.79166666666666,11.333333333333334,3.1666666666666665,0.6766666666666666,65.33333333333333,64.16666666666667,30.23,27.45,32.89,18.9,81.87,2.13,2023,7,Monsoon,0
2023-07-26,65.55833333333334,103.21666666666665,19.166666666666668,5.0,0.615,74.33333333333333,122.33333333333333,30.28,26.709999999999997,33.65,14.15,78.37,2.0,2023,7,Monsoon,0
2023-07-27,43.708333333333336,136.95000000000002,10.166666666666666,4.833333333333333,0.745,66.5,73.66666666666667,29.08,26.36,32.34,10.25,85.43,1.7299999999999998,2023,7,Monsoon,0
2023-07-28,45.333333333333336,91.18333333333334,12.166666666666666,4.5,0.6116666666666667,70.66666666666667,75.0,29.41,26.58,32.87,21.99,81.93,1.09,2023,7,Monsoon,0
2023-07-29,40.050000000000004,107.925,13.0,4.5,0.615,69.83333333333333,66.16666666666667,29.73,26.570000000000004,34.15,4.63,83.7,1.68,2023,7,Monsoon,1
2023-07-30,66.72500000000001,139.95000000000002,17.333333333333332,4.166666666666667,0.7933333333333333,69.16666666666667,124.33333333333333,29.73,26.19,33.6,1.68,82.66,2.66,2023,7,Monsoon,1
2023-07-31,68.78333333333333,71.75833333333334,20.333333333333332,5.666666666666667,0.7983333333333333,69.83333333333333,133.0,30.23,26.540000000000003,33.91,0.62,78.38,2.66,2023,7,Monsoon,0
2023-08-01,49.94166666666666,97.64166666666667,11.166666666666666,4.166666666666667,0.7433333333333333,70.5,89.83333333333333,30.76,26.320000000000004,35.42,0.01,76.2,3.2099999999999995,2023,8,Monsoon,0
2023-08-02,77.625,71.25833333333334,19.666666666666668,5.0,0.8983333333333334,58.5,158.5,30.78,27.350000000000005,34.57,1.8,77.15,3.06,2023,8,Monsoon,0
2023-08-03,77.41666666666667,76.89999999999999,21.666666666666668,6.666666666666667,0.8916666666666666,63.333333333333336,157.66666666666666,30.41,26.99,33.68,3.68,78.89,2.29,2023,8,Monsoon,0
2023-08-04,42.71666666666667,128.81666666666666,11.833333333333334,3.1666666666666665,0.6266666666666666,69.66666666666667,72.66666666666667,30.14,26.97,33.62,25.67,82.99,2.16,2023,8,Monsoon,0
2023-08-05,38.19166666666667,83.35000000000001,14.0,2.8333333333333335,0.6183333333333333,71.5,63.333333333333336,29.08,27.24,30.92,19.14,84.45,2.9599999999999995,2023,8,Monsoon,1
2023-08-06,33.0,92.85000000000001,12.0,2.8333333333333335,0.5133333333333333,69.33333333333333,54.833333333333336,30.02,25.73,35.19,1.72,77.17,4.31,2023,8,Monsoon,1
2023-08-07,64.55,119.45,17.166666666666668,6.0,0.7666666666666666,63.833333333333336,124.33333333333333,29.66,26.37,34.05,0.06,77.95,4.84,2023,8,Monsoon,0
2023-08-08,78.06666666666666,94.58333333333333,21.333333333333332,7.833333333333333,0.7566666666666667,69.83333333333333,159.83333333333334,29.66,25.73,34.05,0.0,78.53,4.91,2023,8,Monsoon,0
2023-08-09,54.28333333333333,128.84166666666667,16.666666666666668,5.833333333333333,0.6833333333333332,65.83333333333333,91.66666666666667,30.01,25.75,34.39,0.18000000000000002,75.94,3.9,2023,8,Monsoon,0
2023-08-10,48.51666666666667,86.09166666666665,15.5,4.833333333333333,0.58,77.16666666666667,80.5,30.03,26.0,33.96,0.41,75.06,2.68,2023,8,Monsoon,0
2023-08-11,38.69166666666667,106.28333333333335,15.333333333333334,2.1666666666666665,0.6233333333333334,74.5,64.16666666666667,30.33,26.040000000000003,34.69,0.12,72.92,2.52,2023,8,Monsoon,0
2023-08-12,52.041666666666664,80.68333333333334,13.333333333333334,4.166666666666667,0.6699999999999999,68.83333333333333,86.66666666666667,29.95,25.44,35.02,0.0,71.52,4.12,2023,8,Monsoon,1
2023-08-13,86.01666666666667,110.39999999999999,23.666666666666668,7.333333333333333,0.8866666666666667,58.666666666666664,186.5,30.11,25.47,35.18,0.03,72.51,4.06,2023,8,Monsoon,1
2023-08-14,70.96666666666667,136.94166666666666,17.666666666666668,4.0,0.9316666666666666,66.16666666666667,137.0,28.48,25.74,31.72,0.01,76.28,3.25,2023,8,Monsoon,0
2023-08-15,78.02499999999999,134.44166666666666,21.333333333333332,8.0,0.9683333333333333,64.33333333333333,159.83333333333334,29.77,25.67,33.57,5.19,72.84,1.54,2023,8,Monsoon,0
2023-08-16,88.22500000000001,113.75833333333333,21.0,5.5,0.8733333333333334,62.0,193.66666666666666,30.44,25.78,35.04,2.7099999999999995,72.46,2.97,2023,8,Monsoon,0
2023-08-17,71.575,124.11666666666667,22.333333333333332,6.166666666666667,0.89,65.83333333333333,138.16666666666666,31.03,26.66,36.05,0.17,69.78,3.7000000000000006,2023,8,Monsoon,0
2023-08-18,42.55833333333334,139.40833333333333,13.0,3.5,0.735,73.0,71.83333333333333,31.01,26.570000000000004,36.14,1.7700000000000002,70.54,3.01,2023,8,Monsoon,0
2023-08-19,92.70833333333333,93.5,20.333333333333332,8.0,1.0433333333333332,59.166666666666664,208.5,30.2,27.3,33.17,14.58,79.65,2.37,2023,8,Monsoon,1
2023-08-20,32.5,121.10833333333333,9.833333333333334,3.6666666666666665,0.6166666666666667,71.83333333333333,53.666666666666664,31.12,26.91,35.33,0.25,74.08,2.49,2023,8,Monsoon,1
2023-08-21,44.68333333333334,83.175,14.166666666666666,4.666666666666667,0.5933333333333334,73.0,74.16666666666667,31.63,27.31,36.02,0.08,69.0,1.68,2023,8,Monsoon,0
2023-08-22,67.02499999999999,87.54166666666667,20.833333333333332,4.333333333333333,0.775,68.5,129.5,31.290000000000003,27.56,36.3,8.18,74.82,2.62,2023,8,Monsoon,0
2023-08-23,47.65,116.26666666666667,16.333333333333332,5.0,0.5383333333333333,65.5,83.66666666666667,29.39,26.53,33.22,28.25,80.05,3.57,2023,8,Monsoon,0
2023-08-24,68.83333333333333,100.77499999999999,19.0,5.5,0.7266666666666667,73.83333333333333,131.33333333333334,29.27,25.02,34.11,0.03,73.62,3.36,2023,8,Monsoon,0
2023-08-25,73.75,87.09166666666665,20.666666666666668,4.833333333333333,0.835,64.83333333333333,145.66666666666666,29.600000000000005,24.98,35.49,0.01,70.63,3.73,2023,8,Monsoon,0
2023-08-26,53.46666666666667,134.30833333333334,15.666666666666666,3.1666666666666665,0.6666666666666666,62.833333333333336,88.83333333333333,29.78,25.179999999999996,35.0,0.0,68.17,3.91,2023,8,Monsoon,1
2023-08-27,73.46666666666667,135.45833333333334,19.666666666666668,5.5,0.9533333333333335,65.66666666666667,145.66666666666666,29.81,24.649999999999995,35.85,0.10000000000000002,66.29,4.05,2023,8,Monsoon,1
2023-08-28,45.51666666666667,93.66666666666667,11.666666666666666,4.166666666666667,0.665,71.5,75.5,30.41,25.709999999999997,35.5,0.11,67.51,3.5,2023,8,Monsoon,0
2023-08-29,65.16666666666667,99.10833333333333,14.333333333333334,7.166666666666667,0.7366666666666667,59.166666666666664,118.0,30.17,25.03,35.54,0.03,68.32,3.18,2023,8,Monsoon,0
2023-08-30,55.80833333333334,122.86666666666667,18.166666666666668,4.0,0.655,61.166666666666664,92.83333333333333,30.429999999999996,25.26,36.6,0.0,67.28,2.7900000000000005,2023,8,Monsoon,0
2023-08-31,44.775,88.64166666666667,15.5,4.333333333333333,0.6833333333333335,75.5,76.66666666666667,30.540000000000003,24.56,37.45,0.0,66.7,2.54,2023,8,Monsoon,0
2023-09-01,81.375,117.25,26.166666666666668,8.5,0.84,63.833333333333336,173.16666666666666,30.850000000000005,25.14,37.94,0.0,62.080000000000005,3.1,2023,9,Monsoon,0
2023-09-02,64.00833333333334,100.35000000000001,15.666666666666666,3.0,0.7033333333333333,68.0,117.5,30.22,24.44,37.55,0.0,58.82,3.6199999999999997,2023,9,Monsoon,1
2023-09-03,61.39166666666667,95.94166666666666,14.666666666666666,4.0,0.8266666666666667,70.33333333333333,114.66666666666667,30.11,23.179999999999996,37.85,0.0,56.16,3.18,2023,9,Monsoon,1
2023-09-04,47.09166666666667,81.375,15.666666666666666,3.5,0.615,72.66666666666667,81.66666666666667,30.52,24.209999999999997,37.88,0.0,58.419999999999995,3.28,2023,9,Monsoon,0
2023-09-05,55.416666666666664,133.98333333333332,13.5,4.0,0.8466666666666667,66.83333333333333,96.83333333333333,30.62,24.09,37.73,0.3499999999999999,64.95,2.75,2023,9,Monsoon,0
2023-09-06,71.44166666666666,113.94166666666666,21.0,4.833333333333333,0.8716666666666667,65.33333333333333,137.83333333333334,30.959999999999997,25.06,37.39,0.09000000000000001,63.78,2.5,2023,9,Monsoon,0
2023-09-07,87.50833333333333,114.27499999999999,24.333333333333332,8.5,1.0250000000000001,65.16666666666667,191.16666666666666,31.399999999999995,26.02,38.32,0.06,58.91,2.26,2023,9,Monsoon,0
2023-09-08,52.98333333333333,75.0,13.833333333333334,4.833333333333333,0.6533333333333333,69.83333333333333,89.16666666666667,30.03,24.679999999999996,35.73,4.25,64.46,2.77,2023,9,Monsoon,0
2023-09-09,69.72500000000001,96.04166666666667,19.166666666666668,5.166666666666667,0.86,60.666666666666664,135.66666666666666,28.22,25.179999999999996,32.67,19.3,80.33,3.57,2023,9,Monsoon,1
2023-09-10,51.80833333333334,80.25833333333334,15.666666666666666,3.8333333333333335,0.6416666666666667,70.83333333333333,89.66666666666667,27.790000000000003,24.51,32.83,23.13,85.64,3.43,2023,9,Monsoon,1
2023-09-11,39.666666666666664,126.7,12.0,5.0,0.7283333333333334,69.16666666666667,65.83333333333333,28.53,24.45,33.7,0.33,77.78,2.92,2023,9,Monsoon,0
2023-09-12,64.51666666666667,139.26666666666668,17.333333333333332,5.5,0.6749999999999999,61.0,118.16666666666667,29.49,24.44,35.07,0.03,73.03,2.32,2023,9,Monsoon,0
2023-09-13,72.80833333333334,86.075,20.5,7.833333333333333,0.82,64.66666666666667,143.83333333333334,29.97,25.790000000000003,35.04,0.01,74.67,1.92,2023,9,Monsoon,0
2023-09-14,76.625,71.5,19.333333333333332,6.833333333333333,0.8666666666666667,57.833333333333336,155.0,30.33,26.55,35.09,3.92,75.74,2.37,2023,9,Monsoon,0
2023-09-15,81.86666666666666,136.38333333333333,20.666666666666668,6.833333333333333,0.9083333333333333,59.166666666666664,172.5,29.850000000000005,26.19,34.34,3.74,78.07,2.74,2023,9,Monsoon,0
2023-09-16,79.09166666666667,135.975,24.166666666666668,5.0,0.9316666666666666,61.166666666666664,165.66666666666666,27.709999999999997,25.26,31.320000000000004,9.66,81.09,5.06,2023,9,Monsoon,1
2023-09-17,63.6,81.18333333333334,19.166666666666668,6.166666666666667,0.7766666666666667,64.5,114.5,27.36,25.100000000000005,30.52,5.44,85.94,5.48,2023,9,Monsoon,1
2023-09-18,92.89166666666667,91.325,24.166666666666668,7.666666666666667,1.01,63.333333333333336,209.16666666666666,27.88,24.61,32.65,0.29,78.34,6.239999999999999,2023,9,Monsoon,0
2023-09-19,43.71666666666667,93.13333333333333,11.166666666666666,3.8333333333333335,0.6266666666666666,71.33333333333333,72.5,29.34,24.51,34.51,0.0,73.51,3.65,2023,9,Monsoon,0
